hunt_code,species_family,source_presence,comparison_status,source_value_status,source_hunt_name,database_hunt_name,source_species,database_species,source_res,source_nr,source_total,database_allotment_res,database_allotment_nr,database_allotment_total,res_compare_status,nr_compare_status,total_compare_status,source_row_count,source_files,source_hunt_ids,notes
BI6529,Bison,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Book Cliffs, Little Creek/South","Book Cliffs, Little Creek/South",Bison (Cow Only),Bison,8,0,8,8,0,8,MATCH,MATCH,MATCH,17,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_big_game_12_bison.csv,1089,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BI6530,Bison,DATABASE_ONLY,DATABASE_ONLY_NOT_IN_SOURCE_PULL,OK,,"Book Cliffs, Little Creek/South",,Bison,,,,3,1,4,SOURCE_BLANK,SOURCE_BLANK,SOURCE_BLANK,0,,,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BI6531,Bison,SOURCE_AND_DATABASE,MISMATCH_RES_TOTAL,OK,"Book Cliffs, Little Creek/South","Book Cliffs, Little Creek/South",Bison (Hunter's Choice),Bison,9,0,9,10,0,10,MISMATCH,MATCH,MISMATCH,29,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_big_game_12_bison.csv,1090,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BI6532,Bison,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek",Bison (Hunter's Choice),Bison,6,0,6,6,0,6,MATCH,MATCH,MATCH,25,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_big_game_12_bison.csv,1091,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BI6534,Bison,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek",Bison (Hunter's Choice),Bison,10,0,10,10,0,10,MATCH,MATCH,MATCH,30,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_big_game_12_bison.csv,1092,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BI6535,Bison,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek",Bison (Hunter's Choice),Bison,8,0,8,8,0,8,MATCH,MATCH,MATCH,28,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_big_game_12_bison.csv,1093,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BI6536,Bison,SOURCE_AND_DATABASE,MISMATCH_RES_TOTAL,OK,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek",Bison (Cow Only),Bison,14,0,14,15,0,15,MISMATCH,MATCH,MISMATCH,20,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_big_game_12_bison.csv,1094,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BI6537,Bison,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Book Cliffs, Little Creek/South","Book Cliffs, Little Creek/South",Bison (Hunter's Choice),Bison,8,7,15,8,7,15,MATCH,MATCH,MATCH,56,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_big_game_12_bison.csv,1095,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BI6538,Bison,DATABASE_ONLY,DATABASE_ONLY_NOT_IN_SOURCE_PULL,OK,,"Nine Mile, Private Lands Only",,Bison,,,,,,,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,0,,,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BI6539,Bison,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Henry Mtns,Henry Mtns,Bison (Cow Only),Bison,11,0,11,11,0,11,MATCH,MATCH,MATCH,18,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_big_game_12_bison.csv,1912,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1000,Black Bear,SOURCE_AND_DATABASE,SOURCE_HAS_VALUE_DATABASE_BLANK,OK,Sportsman Black Bear,Black Bear - Statewide Permit,Black Bear,Black Bear,,,1,,,,BOTH_BLANK,BOTH_BLANK,DATABASE_BLANK,1,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_all.csv,1019,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1001,Black Bear,DATABASE_ONLY,DATABASE_ONLY_NOT_IN_SOURCE_PULL,OK,,Black Bear Harvest Objective Units,,Black Bear,,,,,,,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,0,,,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1007,Black Bear,DATABASE_ONLY,DATABASE_ONLY_NOT_IN_SOURCE_PULL,OK,,Black Bear Pursuit - Resident,,Black Bear,,,,,,,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,0,,,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1008,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Book Cliffs,Book Cliffs,Bear Restricted Pursuit,Black Bear,26,2,28,26,2,28,MATCH,MATCH,MATCH,7,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_16_black_bear_restricted_pursuit.csv,1906,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1009,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,La Sal,La Sal,Bear Restricted Pursuit,Black Bear,14,1,15,14,1,15,MATCH,MATCH,MATCH,12,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_16_black_bear_restricted_pursuit.csv,1908,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1010,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,San Juan,San Juan,Bear Restricted Pursuit,Black Bear,14,1,15,14,1,15,MATCH,MATCH,MATCH,9,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_16_black_bear_restricted_pursuit.csv,1910,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1011,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Book Cliffs,Book Cliffs,Bear Restricted Pursuit,Black Bear,26,2,28,26,2,28,MATCH,MATCH,MATCH,8,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_16_black_bear_restricted_pursuit.csv,1907,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1012,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,La Sal,La Sal,Bear Restricted Pursuit,Black Bear,14,1,15,14,1,15,MATCH,MATCH,MATCH,13,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_16_black_bear_restricted_pursuit.csv,1909,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1013,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,San Juan,San Juan,Bear Restricted Pursuit,Black Bear,14,1,15,14,1,15,MATCH,MATCH,MATCH,10,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_16_black_bear_restricted_pursuit.csv,1911,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1015,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Book Cliffs,Book Cliffs,Bear Restricted Pursuit,Black Bear,0,2,2,0,2,2,MATCH,MATCH,MATCH,4,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_16_black_bear_restricted_pursuit.csv,1903,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1016,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,San Juan,San Juan,Bear Restricted Pursuit,Black Bear,0,2,2,0,2,2,MATCH,MATCH,MATCH,3,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_16_black_bear_restricted_pursuit.csv,1904,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1017,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,La Sal,La Sal,Bear Restricted Pursuit,Black Bear,0,2,2,0,2,2,MATCH,MATCH,MATCH,5,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_16_black_bear_restricted_pursuit.csv,1905,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR1018,Black Bear,DATABASE_ONLY,DATABASE_ONLY_NOT_IN_SOURCE_PULL,OK,,Black Bear Pursuit - Nonresident,,Black Bear,,,,,,,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,0,,,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7000,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Beaver,Beaver,Bear Spring,Black Bear,9,1,10,9,1,10,MATCH,MATCH,MATCH,23,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1815,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7001,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Book Cliffs, Bitter Creek/South",Book Cliffs Bitter Creek/South,Bear Spring,Black Bear,49,5,54,49,5,54,MATCH,MATCH,MATCH,26,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1816,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7003,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Manti, North",Manti North,Bear Spring,Black Bear,17,2,19,17,2,19,MATCH,MATCH,MATCH,17,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1825,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7004,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Manti, South/San Rafael, North",Manti South/San Rafael North,Bear Spring,Black Bear,18,2,20,18,2,20,MATCH,MATCH,MATCH,19,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1826,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7005,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Nebo,Nebo,Bear Spring,Black Bear,7,0,7,7,0,7,MATCH,MATCH,MATCH,13,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1829,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7007,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Fillmore, Pahvant",Fillmore Pahvant,Bear Spring,Black Bear,1,0,1,1,0,1,MATCH,MATCH,MATCH,8,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1821,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7008,Black Bear,DATABASE_ONLY,DATABASE_ONLY_NOT_IN_SOURCE_PULL,OK,,La Sal,,Black Bear,,,,49,5,54,SOURCE_BLANK,SOURCE_BLANK,SOURCE_BLANK,0,,,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7009,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Mt Dutton,Mt Dutton,Bear Spring,Black Bear,4,0,4,4,0,4,MATCH,MATCH,MATCH,7,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1828,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7010,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Panguitch Lake/Zion,Panguitch Lake/Zion,Bear Spring,Black Bear,9,0,9,9,0,9,MATCH,MATCH,MATCH,10,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1830,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7011,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Paunsaugunt,Paunsaugunt,Bear Spring,Black Bear,4,0,4,4,0,4,MATCH,MATCH,MATCH,9,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1831,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7012,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Boulder/Kaiparowits,Boulder/Kaiparowits,Bear Spring,Black Bear,20,2,22,20,2,22,MATCH,MATCH,MATCH,20,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1818,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7013,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Bear Spring,Black Bear,7,0,7,7,0,7,MATCH,MATCH,MATCH,13,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1822,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7014,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,San Juan,San Juan,Bear Spring,Black Bear,35,3,38,35,3,38,MATCH,MATCH,MATCH,27,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1832,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7015,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Diamond Mtn/Vernal/Bonanza,Diamond Mtn/Vernal/Bonanza,Bear Spring,Black Bear,7,0,7,7,0,7,MATCH,MATCH,MATCH,11,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1820,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7016,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Wasatch Mtns, West-Central",Wasatch Mtns West-Central,Bear Spring,Black Bear,36,4,40,36,4,40,MATCH,MATCH,MATCH,18,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1833,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7017,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Cache/Ogden,Cache/Ogden,Bear Spring,Black Bear,2,0,2,2,0,2,MATCH,MATCH,MATCH,11,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1819,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7018,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Kamas/North Slope, Summit",Kamas/North Slope Summit,Bear Spring,Black Bear,5,0,5,5,0,5,MATCH,MATCH,MATCH,8,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1823,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7019,Black Bear,DATABASE_ONLY,DATABASE_ONLY_NOT_IN_SOURCE_PULL,OK,,Chalk Creek/East Canyon/Morgan-South Rich,,Black Bear,,,,,,,BOTH_BLANK,BOTH_BLANK,BOTH_BLANK,0,,,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7020,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Monroe,Monroe,Bear Spring,Black Bear,1,0,1,1,0,1,MATCH,MATCH,MATCH,7,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1827,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7021,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Dolores Triangle,Dolores Triangle,Bear Spring,Black Bear,2,0,2,2,0,2,MATCH,MATCH,MATCH,6,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1943,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7022,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,La Sal Mtns,La Sal Mtns,Bear Spring,Black Bear,40,3,43,40,3,43,MATCH,MATCH,MATCH,29,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1824,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7100,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Beaver,Beaver,Bear Summer,Black Bear,9,1,10,9,1,10,MATCH,MATCH,MATCH,22,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1834,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7101,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Book Cliffs, Bitter Creek/South",Book Cliffs Bitter Creek/South,Bear Summer,Black Bear,14,1,15,14,1,15,MATCH,MATCH,MATCH,19,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1835,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7102,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Book Cliffs, Little Creek Roadless",Book Cliffs Little Creek Roadless,Bear Summer,Black Bear,5,0,5,5,0,5,MATCH,MATCH,MATCH,10,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1836,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7104,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Manti, North",Manti North,Bear Summer,Black Bear,17,1,18,17,1,18,MATCH,MATCH,MATCH,21,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1845,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7105,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"Manti, South/San Rafael, North",Manti South/San Rafael North,Bear Summer,Black Bear,18,2,20,18,2,20,MATCH,MATCH,MATCH,23,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1846,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7106,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Nebo,Nebo,Bear Summer,Black Bear,8,0,8,8,0,8,MATCH,MATCH,MATCH,19,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1849,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7108,Black Bear,DATABASE_ONLY,DATABASE_ONLY_NOT_IN_SOURCE_PULL,OK,,La Sal,,Black Bear,,,,25,2,27,SOURCE_BLANK,SOURCE_BLANK,SOURCE_BLANK,0,,,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7109,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Mt Dutton,Mt Dutton,Bear Summer,Black Bear,3,0,3,3,0,3,MATCH,MATCH,MATCH,11,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1848,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7110,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Nine Mile,Nine Mile,Bear Summer,Black Bear,18,2,20,18,2,20,MATCH,MATCH,MATCH,16,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1850,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7111,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,"North Slope, Three Corners/West Daggett",North Slope Three Corners/West Daggett,Bear Summer,Black Bear,1,0,1,1,0,1,MATCH,MATCH,MATCH,12,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1851,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7112,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Panguitch Lake/Zion,Panguitch Lake/Zion,Bear Summer,Black Bear,5,0,5,5,0,5,MATCH,MATCH,MATCH,11,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1852,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
BR7113,Black Bear,SOURCE_AND_DATABASE,MATCH_ALL_COMPARABLE,OK,Paunsaugunt,Paunsaugunt,Bear Summer,Black Bear,3,0,3,3,0,3,MATCH,MATCH,MATCH,11,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_black_bear_01_black_bear.csv,1853,2026 draw-results pull is provisional evidence; DATABASE allotment columns remain authoritative until promotion review.
