hunt_code,residency,point_level,hunt_name,applicants,permits,source_file,source_namespace,legacy_hunt_code_prefix,hunt_code_prefix_status,raw_hunt_code_status
BI6500,Nonresident,19,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,2,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,20,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,21,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,22,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,23,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,24,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,25,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,26,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,27,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,28,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,29,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,3,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,30,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,31,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,32,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,4,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,5,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,6,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,7,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,8,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6500,Nonresident,9,"Antelope Island - Any Legal Weapon | Dec 07-09, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6503,Resident,30,"Henry Mtns - Any Legal Weapon | Oct 28, 2026 - Nov 08, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6504,Resident,29,"Henry Mtns - Any Legal Weapon | Nov 11-22, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6505,Nonresident,20,"Henry Mtns - Any Legal Weapon | Dec 09-20, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6505,Nonresident,22,"Henry Mtns - Any Legal Weapon | Dec 09-20, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6505,Nonresident,24,"Henry Mtns - Any Legal Weapon | Dec 09-20, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6505,Resident,26,"Henry Mtns - Any Legal Weapon | Dec 09-20, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,0,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,1,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,10,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,11,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,12,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,13,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,14,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,15,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,16,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,18,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,19,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,2,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,26,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,3,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,4,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,5,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,6,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,7,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,8,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6506,Nonresident,9,"Henry Mtns - Any Legal Weapon | Dec 23, 2026 - Jan 03, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,0,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,1,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,10,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,11,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,12,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,13,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,14,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,15,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,16,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,17,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,18,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,19,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,2,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,20,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,21,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,23,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,3,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,4,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,5,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,6,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,7,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,8,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6509,Nonresident,9,"Henry Mtns - Archery | Jan 18-31, 2027",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6516,Nonresident,0,"Henry Mtns - Any Legal Weapon | Nov 25, 2026 - Dec 06, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6516,Nonresident,1,"Henry Mtns - Any Legal Weapon | Nov 25, 2026 - Dec 06, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6516,Nonresident,10,"Henry Mtns - Any Legal Weapon | Nov 25, 2026 - Dec 06, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6516,Nonresident,11,"Henry Mtns - Any Legal Weapon | Nov 25, 2026 - Dec 06, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6516,Nonresident,12,"Henry Mtns - Any Legal Weapon | Nov 25, 2026 - Dec 06, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6516,Nonresident,13,"Henry Mtns - Any Legal Weapon | Nov 25, 2026 - Dec 06, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
BI6516,Nonresident,14,"Henry Mtns - Any Legal Weapon | Nov 25, 2026 - Dec 06, 2026",0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Bison.pdf,2026_PERMITS=2027_MODEL,BI,UNCHANGED_2026_LEGACY_PREFIX,VALID_CODE_SHAPE
