source_file,page_number,hunt_code,hunt_name,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Resident,10,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Nonresident,10,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Resident,9,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Nonresident,9,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Resident,8,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Nonresident,8,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Resident,7,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Nonresident,7,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Resident,6,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Nonresident,6,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Resident,5,1,0,1,1,1 in 1.0
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Nonresident,5,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Resident,4,1,0,1,1,1 in 1.0
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Nonresident,4,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Resident,3,10,0,10,10,1 in 1.0
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Nonresident,3,1,0,1,1,1 in 1.0
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Resident,2,14,0,3,3,1 in 4.7
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Nonresident,2,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Resident,1,20,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Nonresident,1,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Resident,0,49,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgun Only",Nonresident,0,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,15,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,15,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,14,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,14,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,13,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,13,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,12,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,12,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,11,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,11,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,10,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,10,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,9,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,9,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,8,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,8,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,7,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,7,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,6,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,6,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,5,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,5,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,4,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,4,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,3,1,0,1,1,1 in 1.0
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,3,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,2,16,0,16,16,1 in 1.0
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,2,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,1,72,0,70,70,1 in 1.0
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,1,3,0,3,3,1 in 1.0
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Resident,0,120,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgun Only",Nonresident,0,3,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,15,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,15,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,14,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,14,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,13,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,13,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,12,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,12,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,11,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,11,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,10,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,10,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,9,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,9,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,8,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,8,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,7,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,7,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,6,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,6,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,5,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,5,1,0,1,1,1 in 1.0
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,4,1,0,1,1,1 in 1.0
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,4,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,3,1,0,1,1,1 in 1.0
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,3,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,2,7,0,7,7,1 in 1.0
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,2,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,1,23,0,23,23,1 in 1.0
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,1,3,0,3,3,1 in 1.0
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,0,42,0,3,3,1 in 14.0
19_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,0,8,0,1,1,1 in 8.0
19_antlerless_drawing_odds_report.pdf,8,DA1005,"Antlerless Deer - North Slope, Manila-phil Pico - Archery, Mzldr, Shotgun Only",Resident,15,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,8,DA1005,"Antlerless Deer - North Slope, Manila-phil Pico - Archery, Mzldr, Shotgun Only",Nonresident,15,0,0,0,0,N/A
19_antlerless_drawing_odds_report.pdf,8,DA1005,"Antlerless Deer - North Slope, Manila-phil Pico - Archery, Mzldr, Shotgun Only",Resident,14,0,0,0,0,N/A
