hunt_code,boundary_id,boundary_id_source,primary_universe_bucket,scoring_bucket,hunt_name,species,sex_type,hunt_type,weapon,prefix,present_regulation_pdf,present_draw_result_pdf,present_canonical_yearly,present_database_year_support,present_long_file,present_locked_2026_reference,canonical_row_count,canonical_scorable_row_count,pdf_evidence_row_count,regulation_pdf_sources,permit_quota_pdf_sources,draw_result_pdf_sources,audit_note,locked_year,model_target_year,active_year_truth,locked_reconciled_bucket,prediction_accuracy_treatment,database_next_year_support,source_year_artifact,excluded_from_lock_prefix_filter,lock_status,lock_note
BR7020,629,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Monroe,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
BR7124,88,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,"Fillmore, Pahvant",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
BR7125,629,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Monroe,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
BR7322,630,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Mt Dutton,Black Bear,Either Sex,Limited Entry,Multiseason,BR,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
BR7323,163,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Paunsaugunt,Black Bear,Either Sex,Limited Entry,Multiseason,BR,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
DA1047,895,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Vernal-Ouray Valley,Deer,Antlerless,General Season,Any Legal Weapon,DA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
DB1094,864,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Myton,Deer,Buck,Limited Entry,Muzzleloader,DB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
DB1299,547,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Summit Point,Deer,Buck,CWMU,Any Legal Weapon,DB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
DB1308,511,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,West Hills,Deer,Buck,CWMU,Any Legal Weapon,DB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
DB1312,571,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Woodruff Creek South,Deer,Buck,CWMU,Any Legal Weapon,DB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
DB1335,892,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Big Piney Mountain Ranch,Deer,Buck,CWMU,Any Legal Weapon,DB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
DB1336,890,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,First Light,Deer,Buck,CWMU,Any Legal Weapon,DB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
DB1337,556,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Coyote Little Pole,Deer,Buck,CWMU,Any Legal Weapon,DB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
DB1338,891,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Sweetwater,Deer,Buck,CWMU,Any Legal Weapon,DB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
DB1339,595,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Double J Valley,Deer,Buck,Limited Entry,Any Legal Weapon,DB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
DB1340,569,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Tunnel Hollow,Deer,Buck,Limited Entry,Any Legal Weapon,DB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EA1037,108,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Dolores Triangle,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EA1177,571,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Woodruff Creek South,Elk,Antlerless,CWMU,Any Legal Weapon,EA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EA1250,142,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,"North Slope, West Daggett",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EA1251,893,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,"Southwest Desert, Burbank/Garrison",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EA1252,893,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,"Southwest Desert, Burbank/Garrison",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EA1253,894,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,"Southwest Desert, Desert Experimental Range",Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EA1254,636,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Pine Valley,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EA1255,878,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,5s,Elk,Antlerless,General Season,Any Legal Weapon,EA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EA1256,556,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Coyote Little Pole,Elk,Antlerless,CWMU,Any Legal Weapon,EA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
